ID	ID.1	baseMean	log2FoldChange	padj	Label	Level
4202	RICTOR	1022.7	-0.2	0.2201	-	NoDiff
4203	DUSP12	214.9	0.3	0.2202	-	NoDiff
4204	WASF2	4336.3	-0.2	0.2213	-	NoDiff
4205	COL8A1	3452.2	-0.8	0.2215	-	NoDiff
4206	ACPP	15.8	0.8	0.2218	-	NoDiff
4207	KRCC1	890.1	-0.2	0.2218	-	NoDiff
4208	APOBEC3F	87.1	0.4	0.2219	-	NoDiff
4209	STK38L	493.5	-0.4	0.222	-	NoDiff
4210	SMG1P7	44.3	0.7	0.2222	-	NoDiff
4211	BTN3A2	540.8	0.4	0.2223	-	NoDiff
4212	FITM2	319.1	-0.3	0.2224	-	NoDiff
4213	SCRN3	478.4	0.3	0.2228	-	NoDiff
4214	CERS2	3609.9	-0.2	0.2229	-	NoDiff
4215	MATN3	53.2	-0.6	0.223	-	NoDiff
4216	TMEM167A	2175.8	-0.2	0.2236	-	NoDiff
4217	CNN1	1073.8	-0.6	0.2237	-	NoDiff
4218	PIANP	470	-0.4	0.2239	-	NoDiff
4219	PLEKHA2	1072.3	-0.2	0.2239	-	NoDiff
4220	SLCO4A1	9.7	1.2	0.224	-	NoDiff
4221	PTGER1	7.2	1.5	0.224	-	NoDiff
4222	MARC1	79.8	0.6	0.224	-	NoDiff
4223	TUBGCP6	1127.8	-0.2	0.2242	-	NoDiff
4224	TNFAIP8L1	130.4	-0.3	0.2242	-	NoDiff
4225	GCNT1	1714.4	-0.5	0.2242	-	NoDiff
4226	ARVCF	196.2	0.4	0.2245	-	NoDiff
4227	STEAP1B	139.2	-0.8	0.2245	-	NoDiff
4228	G3BP1	2898.3	-0.2	0.2245	-	NoDiff
4229	PMF1	328.8	0.2	0.2245	-	NoDiff
4230	SREBF2	1933.2	0.3	0.2245	-	NoDiff
4231	MARCH7	1892	0.2	0.2246	-	NoDiff
4232	TIPIN	85.3	0.6	0.2247	-	NoDiff
4233	BTC	46.9	-1	0.2247	-	NoDiff
4234	EHD3	1911.1	-0.5	0.2249	-	NoDiff
4235	TMEM38B	200.7	0.5	0.225	-	NoDiff
4236	PRDM11	301.6	-0.4	0.2252	-	NoDiff
4237	LY96	122.6	0.5	0.2252	-	NoDiff
4238	GPAT4	1714.1	0.1	0.2254	-	NoDiff
4239	ETHE1	743.6	0.4	0.2255	-	NoDiff
4240	TRIM17	32.5	0.6	0.2255	-	NoDiff
4241	EPS8L2	1023.8	0.3	0.2255	-	NoDiff
4242	GJC1	380.9	0.3	0.2255	-	NoDiff
4243	CEP152	119.4	0.4	0.2256	-	NoDiff
4244	PSMD5	973.8	0.2	0.2258	-	NoDiff
4245	SASH1	3262.4	-0.3	0.226	-	NoDiff
4246	SRPK2	907.5	0.2	0.2261	-	NoDiff
4247	OSBPL5	1360.6	-0.4	0.2263	-	NoDiff
4248	SHROOM3	1135.7	-0.5	0.2266	-	NoDiff
4249	MIA3	2286.2	0.2	0.2266	-	NoDiff
4250	RECQL4	89.4	-0.6	0.2266	-	NoDiff
4251	GAS6-AS1	115.5	1.1	0.2266	-	NoDiff
4252	SCN2A	270.9	0.8	0.2267	-	NoDiff
4253	CASP6	156.8	0.3	0.2267	-	NoDiff
4254	CDNF	43.8	0.6	0.2267	-	NoDiff
4255	SMIM41	125	-0.6	0.2267	-	NoDiff
4256	FAM185A	67.5	0.4	0.2268	-	NoDiff
4257	RBM6	1287.2	0.2	0.2271	-	NoDiff
4258	PARP11	247.3	0.3	0.2271	-	NoDiff
4259	OBSCN	253.6	0.8	0.2271	-	NoDiff
4260	CCDC14	1850.3	0.2	0.2271	-	NoDiff
4261	C6orf89	4780.1	0.2	0.2271	-	NoDiff
4262	STUM	8.9	-2.1	0.2271	-	NoDiff
4263	GVQW3	40.1	0.6	0.2274	-	NoDiff
4264	OIP5-AS1	1501.8	-0.2	0.2274	-	NoDiff
4265	POLR2F	433.5	-0.2	0.2275	-	NoDiff
4266	KCNH5	16.1	1.7	0.2275	-	NoDiff
4267	RBM15B	1723.8	0.1	0.2275	-	NoDiff
4268	DIAPH3	182.8	-0.5	0.2276	-	NoDiff
4269	FNTA	1253.2	-0.2	0.2276	-	NoDiff
4270	TUBA1C	1913.3	0.4	0.228	-	NoDiff
4271	PEBP4	14.8	-0.9	0.2282	-	NoDiff
4272	TCAF2	184.2	-0.6	0.2282	-	NoDiff
4273	METTL1	83.9	0.7	0.2284	-	NoDiff
4274	CPD	7708.2	-0.5	0.2284	-	NoDiff
4275	INIP	383	0.3	0.2284	-	NoDiff
4276	SIN3B	1222.8	0.1	0.2285	-	NoDiff
4277	WASHC4	2079.1	-0.2	0.229	-	NoDiff
4278	GRASP	172.1	0.5	0.229	-	NoDiff
4279	MPC2	624.9	0.2	0.2291	-	NoDiff
4280	VWA5B1	9.7	-1.5	0.2291	-	NoDiff
4281	OXTR	546	-1.9	0.2291	-	NoDiff
4282	DUSP8	28.4	1.2	0.2291	-	NoDiff
4283	AGPAT1	1903.9	-0.1	0.2291	-	NoDiff
4284	EIF3A	8912.7	-0.1	0.2295	-	NoDiff
4285	KIF1C	7627.3	-0.3	0.2297	-	NoDiff
4286	MTF2	154.1	0.3	0.2297	-	NoDiff
4287	AC091729.3	47.4	0.5	0.2297	-	NoDiff
4288	SPTY2D1OS	13.5	-1	0.2297	-	NoDiff
4289	SPIN1	1919.4	0.2	0.2298	-	NoDiff
4290	ZNF610	94.6	0.4	0.2302	-	NoDiff
4291	PMEPA1	153.7	1.1	0.2303	-	NoDiff
4292	PHC1P1	138	0.3	0.2303	-	NoDiff
4293	CEP72	18.8	0.7	0.2305	-	NoDiff
4294	GNG5	1136.4	-0.3	0.2306	-	NoDiff
4295	AL162258.2	36.1	-0.5	0.2306	-	NoDiff
4296	MED12	1324.5	0.3	0.2309	-	NoDiff
4297	CYBA	663.8	-0.3	0.231	-	NoDiff
4298	AC009487.2	12.6	-2	0.2311	-	NoDiff
4299	FAM199X	670.5	-0.2	0.2313	-	NoDiff
4300	RAB43	109	-0.5	0.2314	-	NoDiff
4301	AC108448.3	37.8	0.6	0.2314	-	NoDiff
4302	TBC1D1	793.3	-0.3	0.2318	-	NoDiff
4303	TMOD2	816	-0.3	0.2318	-	NoDiff
4304	LINC00304	11.7	-1	0.232	-	NoDiff
4305	TRAIP	27.6	0.7	0.232	-	NoDiff
4306	POLRMT	496.1	-0.3	0.2325	-	NoDiff
4307	GRIK5	145.1	0.5	0.2325	-	NoDiff
4308	WSB2	1368.4	-0.2	0.2325	-	NoDiff
4309	ZBTB14	250.9	0.2	0.2325	-	NoDiff
4310	ORC6	101.1	0.3	0.2326	-	NoDiff
4311	CCDC113	152.8	0.3	0.2327	-	NoDiff
4312	CALM3	5817.1	0.2	0.2336	-	NoDiff
4313	CSTB	1742.3	-0.3	0.2341	-	NoDiff
4314	TRIM56	2750.2	-0.2	0.2342	-	NoDiff
4315	AC092171.5	15.7	0.8	0.2342	-	NoDiff
4316	FOXO3B	62.8	0.6	0.2344	-	NoDiff
4317	CCDC85A	54.7	1.3	0.2345	-	NoDiff
4318	AIMP2	218.3	-0.2	0.2345	-	NoDiff
4319	C4orf36	40.2	0.7	0.2346	-	NoDiff
4320	IL20RA	8.8	1.2	0.2347	-	NoDiff
4321	ITGB1	52063.8	-0.3	0.2349	-	NoDiff
4322	CNN3	6465.2	-0.3	0.2351	-	NoDiff
4323	ADGRG6	797.4	-0.8	0.2354	-	NoDiff
4324	SATB1	811.6	0.3	0.2355	-	NoDiff
4325	PLEKHM1P1	517.2	-0.4	0.2355	-	NoDiff
4326	STAT6	6277.4	-0.2	0.2356	-	NoDiff
4327	AL358781.1	113.1	-1	0.2356	-	NoDiff
4328	AC138811.2	38.6	1.6	0.2356	-	NoDiff
4329	PLEKHA3	407.7	-0.3	0.2358	-	NoDiff
4330	C1orf56	114.3	0.4	0.2359	-	NoDiff
4331	SYNGR1	644.8	0.2	0.2362	-	NoDiff
4332	CHD8	1694.5	0.1	0.2362	-	NoDiff
4333	UEVLD	707.6	-0.2	0.2362	-	NoDiff
4334	FREM1	10.3	-1.9	0.2362	-	NoDiff
4335	FRY	1559.7	-0.7	0.2363	-	NoDiff
4336	DHX38	1239.5	-0.2	0.2363	-	NoDiff
4337	ATP6V0E2-AS1	24	0.8	0.2363	-	NoDiff
4338	MTREX	1321.1	0.1	0.2365	-	NoDiff
4339	EIF3J	592.8	-0.3	0.2365	-	NoDiff
4340	TARDBP	2576.8	0.2	0.2365	-	NoDiff
4341	RSPRY1	834.9	0.3	0.2365	-	NoDiff
4342	C1QTNF7	202.3	-0.5	0.2366	-	NoDiff
4343	CHRAC1	586	-0.2	0.2367	-	NoDiff
4344	SERPINF2	9.6	-1.1	0.2367	-	NoDiff
4345	WDR27	424.6	0.3	0.2367	-	NoDiff
4346	AC120114.4	14.9	1	0.2367	-	NoDiff
4347	RPS18P9	94.6	-0.4	0.2371	-	NoDiff
4348	STK10	719.1	-0.2	0.2373	-	NoDiff
4349	RBM27	572.2	-0.2	0.2373	-	NoDiff
4350	RNASEK-C17orf49	7	1.6	0.2373	-	NoDiff
4351	SERPINE2	9413.8	0.6	0.2376	-	NoDiff
4352	PDCD11	889	-0.2	0.2376	-	NoDiff
4353	HECTD4	1325.5	0.2	0.2376	-	NoDiff
4354	PPP1R13L	164.7	-0.4	0.2378	-	NoDiff
4355	TNFAIP1	1075.9	-0.2	0.2378	-	NoDiff
4356	KRBA1	210.6	0.3	0.2378	-	NoDiff
4357	KLHL41	37.4	0.7	0.2378	-	NoDiff
4358	RTEL1-TNFRSF6B	176.3	0.5	0.2379	-	NoDiff
4359	RNF167	1305.7	-0.2	0.2379	-	NoDiff
4360	NUP98	2327.8	-0.2	0.2381	-	NoDiff
4361	TTLL4	227.4	-0.4	0.2381	-	NoDiff
4362	STOX2	77.4	0.7	0.2381	-	NoDiff
4363	SAMD4B	2493	-0.2	0.2381	-	NoDiff
4364	UBE3D	39.3	0.7	0.2382	-	NoDiff
4365	F11R	75.3	-0.9	0.2382	-	NoDiff
4366	CSGALNACT1	762.2	-0.6	0.2383	-	NoDiff
4367	AC010618.4	22.3	0.7	0.2383	-	NoDiff
4368	TTLL5	513.4	-0.3	0.2388	-	NoDiff
4369	FAM227A	62.8	0.7	0.2388	-	NoDiff
4370	AC073508.3	34.2	0.5	0.2388	-	NoDiff
4371	C13orf46	15.6	-1.2	0.2388	-	NoDiff
4372	RAB3A	35.9	0.5	0.239	-	NoDiff
4373	GDI1	2121.1	-0.1	0.2396	-	NoDiff
4374	LIPC	32	0.5	0.2398	-	NoDiff
4375	WDFY3-AS2	197.9	0.4	0.24	-	NoDiff
4376	AC093157.1	84.9	0.5	0.24	-	NoDiff
4377	BGN	8869.9	0.3	0.2402	-	NoDiff
4378	RPPH1	6.9	2	0.2403	-	NoDiff
4379	TMTC4	285.3	0.5	0.2406	-	NoDiff
4380	GAK	1378.3	-0.2	0.2406	-	NoDiff
4381	SLC26A11	310.9	0.2	0.2408	-	NoDiff
4382	JAKMIP3	12.5	1.3	0.2408	-	NoDiff
4383	ZC3H12B	86.8	0.3	0.2409	-	NoDiff
4384	NAPB	218.3	-0.2	0.2409	-	NoDiff
4385	LPAR6	195	-0.2	0.2409	-	NoDiff
4386	CFH	5778.3	-0.4	0.241	-	NoDiff
4387	FLACC1	19.2	-0.8	0.2414	-	NoDiff
4388	CCDC15	19.4	0.7	0.2417	-	NoDiff
4389	TVP23C	88.4	0.6	0.2417	-	NoDiff
4390	CATSPERE	33.6	-0.8	0.2417	-	NoDiff
4391	UBE2W	457.8	-0.3	0.2418	-	NoDiff
4392	SELENOW	752.7	-0.1	0.2418	-	NoDiff
4393	TMA7	1285.3	-0.2	0.2418	-	NoDiff
4394	DPH7	283.2	0.2	0.2419	-	NoDiff
4395	TXNL4A	497.7	-0.2	0.2422	-	NoDiff
4396	SCML2	49.9	0.4	0.2425	-	NoDiff
4397	GALNT7	443.3	-0.2	0.2425	-	NoDiff
4398	CSTF3	386.4	0.3	0.2426	-	NoDiff
4399	SMO	283.3	0.9	0.2427	-	NoDiff
4400	MAP3K4	755.3	0.4	0.2436	-	NoDiff
4401	CPNE8	187.1	0.3	0.2436	-	NoDiff
4402	BMPR1B	44.9	-0.5	0.2437	-	NoDiff
4403	ATP1A3	6.7	1.5	0.2443	-	NoDiff
4404	THEMIS2	89.3	0.5	0.2443	-	NoDiff
4405	TBCEL	633.9	-0.2	0.2443	-	NoDiff
4406	HDHD2	355.2	-0.3	0.2443	-	NoDiff
4407	ERI2	262.3	0.4	0.2443	-	NoDiff
4408	MIGA2	576.8	-0.4	0.2444	-	NoDiff
4409	CCDC126	120.8	-0.4	0.2446	-	NoDiff
4410	LRRC75B	155.5	0.3	0.2446	-	NoDiff
4411	PRR14L	635.1	-0.2	0.2446	-	NoDiff
4412	GIPC2	18.2	-1.2	0.2447	-	NoDiff
4413	UQCRB	2414.9	0.2	0.2447	-	NoDiff
4414	AC099066.2	11	-1	0.2447	-	NoDiff
4415	SNHG8	887.4	0.3	0.2447	-	NoDiff
4416	GCA	112.2	-0.3	0.2451	-	NoDiff
4417	PCDHB9	64.8	0.9	0.2451	-	NoDiff
4418	MXRA7	7519.7	-0.1	0.2451	-	NoDiff
4419	EHD2	11540.6	-0.2	0.2453	-	NoDiff
4420	GRIK1	60.6	-2.1	0.2453	-	NoDiff
4421	UROD	1177.7	0.2	0.2454	-	NoDiff
4422	AC027277.1	29.9	-1.8	0.2454	-	NoDiff
4423	ERVK-28	7.1	1.3	0.2454	-	NoDiff
4424	HIRA	877.5	-0.1	0.2455	-	NoDiff
4425	GRB14	51	-1.1	0.2456	-	NoDiff
4426	KANSL3	2123.7	-0.3	0.2457	-	NoDiff
4427	TTC33	180.9	0.3	0.2459	-	NoDiff
4428	RUNDC3B	56.7	0.7	0.2462	-	NoDiff
4429	CDK5RAP2	1680.4	0.2	0.2462	-	NoDiff
4430	AC092999.1	7	1.3	0.2462	-	NoDiff
4431	INSYN2B	49.1	0.7	0.2464	-	NoDiff
4432	HTATSF1	1360.9	0.2	0.2474	-	NoDiff
4433	ZNF483	27.7	0.7	0.2478	-	NoDiff
4434	PLBD1	41.5	0.6	0.2479	-	NoDiff
4435	OCEL1	169.6	-0.3	0.248	-	NoDiff
4436	TTLL12	555.9	-0.4	0.2483	-	NoDiff
4437	WDR31	165.9	0.4	0.2485	-	NoDiff
4438	ACTN2	8.8	-2.2	0.2486	-	NoDiff
4439	RAPGEF4	37.5	0.9	0.2486	-	NoDiff
4440	EDEM1	1225.5	-0.2	0.2486	-	NoDiff
4441	CCDC117	533.8	0.3	0.2486	-	NoDiff
4442	CTDP1	489.1	-0.2	0.2491	-	NoDiff
4443	MAP1B	6557.7	0.4	0.2491	-	NoDiff
4444	BCL3	346.3	0.4	0.2495	-	NoDiff
4445	CETP	8.3	1.1	0.2495	-	NoDiff
4446	PEX11B	533.6	-0.2	0.2496	-	NoDiff
4447	MSX2	155.5	1	0.2497	-	NoDiff
4448	AC009061.2	15	0.9	0.2498	-	NoDiff
4449	C5AR2	26.1	0.6	0.2499	-	NoDiff
4450	ZNF547	70.8	0.4	0.25	-	NoDiff
4451	ZNF416	98.3	0.3	0.2501	-	NoDiff
4452	AL024498.1	6.3	1.4	0.2501	-	NoDiff
4453	RPSAP52	34.9	-0.6	0.2502	-	NoDiff
4454	ELP2	2003.3	0.1	0.2505	-	NoDiff
4455	LRRC36	7.8	1.2	0.2505	-	NoDiff
4456	HRAS	368.5	-0.4	0.2505	-	NoDiff
4457	DYRK4	231.2	0.2	0.2506	-	NoDiff
4458	AC016582.3	30.3	1.4	0.2508	-	NoDiff
4459	AC080038.1	16577.9	0.2	0.2511	-	NoDiff
4460	CYGB	1387.2	0.3	0.2511	-	NoDiff
4461	DPAGT1	541	-0.2	0.2512	-	NoDiff
4462	P4HA1	2655.9	0.3	0.2513	-	NoDiff
4463	AC048341.2	33.9	0.5	0.2514	-	NoDiff
4464	KMT2A	2749.7	0.2	0.2516	-	NoDiff
4465	NR1D1	393	0.4	0.2518	-	NoDiff
4466	TAPBPL	240.8	0.3	0.2519	-	NoDiff
4467	TMEM30B	214.3	-0.8	0.2519	-	NoDiff
4468	AC018665.1	40.4	0.6	0.252	-	NoDiff
4469	TMEM37	13.8	1.5	0.2522	-	NoDiff
4470	ODF3B	40.4	-0.7	0.2522	-	NoDiff
4471	ZNF891	124.3	0.3	0.2527	-	NoDiff
4472	GALNT4	357.7	-0.2	0.2527	-	NoDiff
4473	DNAJC18	470.5	0.2	0.2528	-	NoDiff
4474	CCS	540.2	0.2	0.2534	-	NoDiff
4475	ZFAT	220.1	0.2	0.2535	-	NoDiff
4476	WWC1	132.4	-0.8	0.2535	-	NoDiff
4477	ZNF776	322.7	0.3	0.2535	-	NoDiff
4478	TMEM35B	560.5	-0.2	0.2535	-	NoDiff
4479	ZNF280C	157.7	0.4	0.2537	-	NoDiff
4480	PHLDA2	73.2	-0.5	0.254	-	NoDiff
4481	TSGA10IP	8.3	1.1	0.2545	-	NoDiff
4482	TLR4	332.4	-0.7	0.2547	-	NoDiff
4483	NDRG2	60	-0.5	0.2547	-	NoDiff
4484	PDE4A	703.6	-0.2	0.255	-	NoDiff
4485	MED10	467.4	-0.2	0.255	-	NoDiff
4486	RAB20	91.4	-0.5	0.255	-	NoDiff
4487	TNKS1BP1	7960.1	-0.2	0.255	-	NoDiff
4488	SGSH	1329	0.1	0.255	-	NoDiff
4489	ADD1	7384.6	-0.1	0.2551	-	NoDiff
4490	NALCN	110.3	-0.6	0.2551	-	NoDiff
4491	SSU72	1783.4	-0.1	0.2551	-	NoDiff
4492	ZNF507	474.7	0.2	0.2551	-	NoDiff
4493	DHCR7	232	0.4	0.2551	-	NoDiff
4494	SSNA1	459.1	-0.2	0.2551	-	NoDiff
4495	TTC13	211.4	-0.4	0.2556	-	NoDiff
4496	CDCA7L	472	0.3	0.2556	-	NoDiff
4497	MAP3K11	544.7	-0.2	0.2556	-	NoDiff
4498	EFCAB5	23.7	-1.1	0.2556	-	NoDiff
4499	FGD5-AS1	3601.5	-0.2	0.2556	-	NoDiff
4500	SLC24A3	40.8	-1.6	0.2558	-	NoDiff
4501	MAPKAPK5-AS1	187.8	0.3	0.2559	-	NoDiff
4502	ELP4	173.4	0.4	0.2562	-	NoDiff
4503	GPR85	35	0.5	0.2562	-	NoDiff
4504	DLGAP1	13.8	-1	0.2562	-	NoDiff
4505	USP35	416.3	0.2	0.2563	-	NoDiff
4506	DCAKD	540.5	0.2	0.2563	-	NoDiff
4507	TOP2A	275.4	0.5	0.2566	-	NoDiff
4508	MINDY1	471.3	0.3	0.2566	-	NoDiff
4509	AL133415.1	15.5	0.9	0.2566	-	NoDiff
4510	TMSB15B	63	0.6	0.2566	-	NoDiff
4511	ATF5	1277.8	1.1	0.2567	-	NoDiff
4512	AP002026.1	392.3	-0.3	0.2569	-	NoDiff
4513	HMGB1P6	510.1	0.2	0.2569	-	NoDiff
4514	GLIDR	62.8	0.4	0.2569	-	NoDiff
4515	MTAP	647.4	-0.2	0.257	-	NoDiff
4516	GYPC	1241.8	0.3	0.257	-	NoDiff
4517	NME1-NME2	223.9	0.5	0.2572	-	NoDiff
4518	SH3GL1	2028.3	-0.2	0.2572	-	NoDiff
4519	CREBRF	1494.2	-0.3	0.2572	-	NoDiff
4520	SLC25A21-AS1	25.1	0.6	0.2574	-	NoDiff
4521	SH3PXD2A	8650.5	-0.2	0.2578	-	NoDiff
4522	MICAL3	559.7	0.3	0.2578	-	NoDiff
4523	MINCR	30.8	-0.5	0.2578	-	NoDiff
4524	AL136131.3	27.9	1.1	0.2578	-	NoDiff
4525	IKBKB	1025.9	-0.1	0.2579	-	NoDiff
4526	GHDC	396.3	-0.4	0.258	-	NoDiff
4527	SFTA1P	7.7	-1.4	0.258	-	NoDiff
4528	ZNF746	438.6	-0.2	0.2581	-	NoDiff
4529	C10orf55	8.3	1.1	0.2581	-	NoDiff
4530	AP003071.3	7.3	-1.2	0.2581	-	NoDiff
4531	CTIF	2082.9	-0.2	0.2582	-	NoDiff
4532	TNFRSF13C	7.7	1.1	0.2582	-	NoDiff
4533	CLMP	6673.1	0.3	0.2582	-	NoDiff
4534	COMMD6	1046.2	-0.2	0.2582	-	NoDiff
4535	IL31RA	47.7	1.2	0.2584	-	NoDiff
4536	NOP2	299.6	-0.4	0.2586	-	NoDiff
4537	SF3B4	943.7	-0.2	0.2591	-	NoDiff
4538	PKN3	63.2	-0.5	0.2591	-	NoDiff
4539	YAE1	141.1	0.3	0.2591	-	NoDiff
4540	AC004784.1	11.8	1	0.2591	-	NoDiff
4541	SLC7A6OS	596.6	-0.2	0.2593	-	NoDiff
4542	PRMT7	563.9	-0.3	0.2593	-	NoDiff
4543	RUFY3	945.8	0.2	0.2594	-	NoDiff
4544	OSBP	1575.4	0.1	0.2594	-	NoDiff
4545	TTYH2	60.5	0.6	0.2594	-	NoDiff
4546	RAB30	768.6	0.3	0.2595	-	NoDiff
4547	NMNAT3	389	0.2	0.2595	-	NoDiff
4548	MT-TA	523.5	-0.4	0.2595	-	NoDiff
4549	TBX5	669.2	0.3	0.2596	-	NoDiff
4550	ZNF91	311.3	0.3	0.2596	-	NoDiff
4551	GRPEL1	323.7	-0.3	0.2598	-	NoDiff
4552	POLR3GL	555.4	-0.2	0.2598	-	NoDiff
4553	ARHGEF1	1183.6	-0.2	0.2601	-	NoDiff
4554	VWA5A	926.3	0.4	0.2601	-	NoDiff
4555	MAPK8IP1	253.6	0.5	0.2601	-	NoDiff
4556	ALDH1L1	11.5	-1.9	0.2601	-	NoDiff
4557	B4GALT5	1440.3	-0.2	0.2601	-	NoDiff
4558	SYNJ2BP	780.2	0.1	0.2601	-	NoDiff
4559	TSSK3	35.1	0.5	0.2604	-	NoDiff
4560	APLN	158.2	0.8	0.2604	-	NoDiff
4561	ZNF579	157.5	0.4	0.2604	-	NoDiff
4562	AL583722.3	20	1	0.2604	-	NoDiff
4563	SMPD2	91.9	0.3	0.2605	-	NoDiff
4564	GGH	248.9	-0.3	0.2605	-	NoDiff
4565	SHPRH	517.3	0.3	0.2605	-	NoDiff
4566	CDKN2AIP	380.9	-0.2	0.2605	-	NoDiff
4567	AP003486.1	320.1	-0.3	0.2605	-	NoDiff
4568	STAM-AS1	14.8	0.7	0.2605	-	NoDiff
4569	NDUFAF1	212.3	-0.3	0.2606	-	NoDiff
4570	NIPA2	826.7	-0.2	0.2606	-	NoDiff
4571	APP	26295	0.1	0.2606	-	NoDiff
4572	UBE2E1	1514.8	0.2	0.2606	-	NoDiff
4573	SNTB1	677.5	-0.4	0.2606	-	NoDiff
4574	KPNA2P3	70.2	-0.4	0.2606	-	NoDiff
4575	ADCY3	1663.8	-0.4	0.2609	-	NoDiff
4576	TESK2	98.7	0.4	0.2611	-	NoDiff
4577	FIGNL1	166.7	0.4	0.2612	-	NoDiff
4578	ZKSCAN7	104.7	0.5	0.2613	-	NoDiff
4579	PLK4	23.7	0.7	0.2618	-	NoDiff
4580	CD40	99.8	-0.7	0.2619	-	NoDiff
4581	ZFP1	177.8	0.3	0.2628	-	NoDiff
4582	PDK1	710.7	0.6	0.2629	-	NoDiff
4583	AP001273.1	29.3	-0.6	0.2629	-	NoDiff
4584	AC078777.1	7.9	2.1	0.2633	-	NoDiff
4585	CCSER2	1216.1	0.1	0.2635	-	NoDiff
4586	ZNF836	105.9	0.3	0.2635	-	NoDiff
4587	LRFN3	300.4	-0.2	0.2636	-	NoDiff
4588	ADAMTS17	6.6	-1.8	0.2636	-	NoDiff
4589	PGA5	9.2	1.2	0.2636	-	NoDiff
4590	AC008993.1	43.6	0.5	0.2636	-	NoDiff
4591	NAALAD2	35.8	1	0.2639	-	NoDiff
4592	TRPA1	565.3	0.8	0.2639	-	NoDiff
4593	FHL2	4513.5	-0.3	0.2639	-	NoDiff
4594	MECP2	1760	-0.3	0.2639	-	NoDiff
4595	STON1-GTF2A1L	118.4	-0.9	0.2642	-	NoDiff
4596	ARHGAP32	422.6	0.4	0.2643	-	NoDiff
4597	GJC2	68.5	0.6	0.2645	-	NoDiff
4598	AFMID	298.5	-0.3	0.2647	-	NoDiff
4599	STAC3	12.2	1.1	0.2647	-	NoDiff
4600	GK5	912.9	-0.6	0.2648	-	NoDiff
4601	ACYP1	127.7	0.5	0.265	-	NoDiff
4602	PTPA	1779	0.2	0.2654	-	NoDiff
4603	RARA	786.8	0.2	0.2654	-	NoDiff
4604	RAB33A	11.6	0.9	0.2654	-	NoDiff
4605	DDX27	897	-0.1	0.2658	-	NoDiff
4606	SCN1A	42.7	-1.1	0.2658	-	NoDiff
4607	PMPCA	726.2	-0.2	0.2658	-	NoDiff
4608	PCNX1	2379.3	0.3	0.266	-	NoDiff
4609	DEPDC1B	12.3	1	0.2662	-	NoDiff
4610	REEP6	58.2	-0.5	0.2662	-	NoDiff
4611	PTGIR	117.3	-0.5	0.2662	-	NoDiff
4612	NPHP1	162.7	0.3	0.2664	-	NoDiff
4613	PDZK1	19.9	0.7	0.2664	-	NoDiff
4614	UBE2O	512	-0.3	0.2664	-	NoDiff
4615	REEP5	3114	-0.2	0.2666	-	NoDiff
4616	AGFG1	1788.4	-0.3	0.2666	-	NoDiff
4617	PPFIA2	42	-0.9	0.2668	-	NoDiff
4618	ME3	376.6	0.4	0.2668	-	NoDiff
4619	ERO1A	3069.7	-0.2	0.2668	-	NoDiff
4620	MTIF3	425.9	0.2	0.2675	-	NoDiff
4621	ATXN7L1	251	0.2	0.2675	-	NoDiff
4622	CALHM5	759.4	-0.3	0.2676	-	NoDiff
4623	CHD1L	699.4	0.2	0.2677	-	NoDiff
4624	SGK3	268.7	-0.3	0.2678	-	NoDiff
4625	DCAF7	1778.1	-0.2	0.2678	-	NoDiff
4626	SLC30A5	1197.3	-0.2	0.2678	-	NoDiff
4627	SOX12	600.1	0.5	0.2678	-	NoDiff
4628	AP001469.3	9.4	1.1	0.2678	-	NoDiff
4629	AC012181.1	9.4	-1	0.2678	-	NoDiff
4630	TCF20	740.1	0.2	0.2681	-	NoDiff
4631	RIPK2	274.7	0.2	0.2681	-	NoDiff
4632	CDK5RAP3	1482.8	-0.2	0.2681	-	NoDiff
4633	FAM131B	216.1	0.4	0.2681	-	NoDiff
4634	SNCAIP	54.3	1.3	0.2685	-	NoDiff
4635	TRAF5	442.3	-0.2	0.2686	-	NoDiff
4636	TRIP6	1672	0.3	0.2686	-	NoDiff
4637	SSSCA1-AS1	26.7	0.7	0.2686	-	NoDiff
4638	ZHX1	1179.6	0.2	0.2688	-	NoDiff
4639	TMEM41A	290.8	-0.3	0.2691	-	NoDiff
4640	UBE2B	1328	-0.2	0.2693	-	NoDiff
4641	PPP2R2B	6.7	2.6	0.2693	-	NoDiff
4642	MLKL	76.4	-0.4	0.2693	-	NoDiff
4643	RRS1	159	-0.3	0.2693	-	NoDiff
4644	HMCES	340.1	-0.2	0.2693	-	NoDiff
4645	TMF1	1436.3	-0.3	0.2694	-	NoDiff
4646	CCNI2	7.4	-2.3	0.2694	-	NoDiff
4647	ACSS2	667.9	-0.3	0.2695	-	NoDiff
4648	RGS16	14.6	-0.8	0.2695	-	NoDiff
4649	ZRANB3	110	0.4	0.2696	-	NoDiff
4650	AGA	591.9	0.2	0.2698	-	NoDiff
4651	MCF2L2	34	-0.9	0.2699	-	NoDiff
4652	ATP6V1D	905.6	-0.2	0.2699	-	NoDiff
4653	SPATA2L	104	-0.4	0.2699	-	NoDiff
4654	IFFO2	181.4	0.4	0.2699	-	NoDiff
4655	SMG1P2	59.3	0.5	0.2699	-	NoDiff
4656	RTCA	531.4	-0.1	0.2701	-	NoDiff
4657	MAPT	42.1	0.7	0.2701	-	NoDiff
