ID	baseMean	log2FoldChange	padj	Label	Level
SPRED1	1166.7	-0.3	0.1504	-	NoDiff
ILK	3463.6	-0.2	0.1504	-	NoDiff
DDIT4	1834.6	-0.7	0.1504	-	NoDiff
NUDT6	108.9	0.6	0.1504	-	NoDiff
FAM89A	110.7	-0.4	0.1504	-	NoDiff
DCAF4	184.4	0.3	0.1507	-	NoDiff
PPM1F	1128.7	0.4	0.1508	-	NoDiff
AC132217.1	14	-7.3	0.1509	-	treat_DW
METTL7B	16.6	1.2	0.1511	-	treat_UP
SYTL5	11.1	1.7	0.1513	-	treat_UP
AK5	742.6	-0.7	0.1513	-	NoDiff
ALKBH1	157	-0.4	0.1515	-	NoDiff
GIPC1	1179.9	-0.2	0.1518	-	NoDiff
MAP4	16239.4	-0.1	0.152	-	NoDiff
KIF1B	1609.2	-0.1	0.152	-	NoDiff
IL4I1	8.4	1.7	0.152	-	treat_UP
ADAMTSL1	1436.9	0.9	0.152	-	NoDiff
IKBKE	196.6	0.3	0.152	-	NoDiff
NRG1	79.3	1.2	0.1521	-	treat_UP
DDTL	52.5	-0.5	0.1523	-	NoDiff
EP300	2446.4	-0.1	0.1523	-	NoDiff
MOB4	544.6	-0.3	0.1523	-	NoDiff
B4GALT2	1065.7	0.2	0.1523	-	NoDiff
CLUHP3	90.8	0.5	0.1523	-	NoDiff
ARHGAP1	4827.1	-0.3	0.1523	-	NoDiff
HAUS5	165.5	0.5	0.1523	-	NoDiff
NMI	227.8	0.3	0.1526	-	NoDiff
Z73965.1	7.5	-1.3	0.1526	-	treat_DW
PIGV	306.5	-0.3	0.1528	-	NoDiff
NFATC4	3712	0.4	0.1528	-	NoDiff
TTC17	2296.9	0.2	0.1529	-	NoDiff
USP44	226	-0.3	0.1529	-	NoDiff
SMIM14	2300	-0.4	0.1529	-	NoDiff
LGI1	27.8	1.4	0.1534	-	treat_UP
HNRNPAB	1076.7	-0.3	0.1536	-	NoDiff
NUP188	1016.6	0.3	0.1537	-	NoDiff
C9orf72	71.5	-0.5	0.1537	-	NoDiff
KCNA3	30.3	1.1	0.1537	-	treat_UP
ATP6V0C	1563.9	-0.2	0.1541	-	NoDiff
AL049840.3	50.2	-0.6	0.1542	-	NoDiff
MRPL4	558.5	-0.3	0.1544	-	NoDiff
USO1	2637.8	-0.2	0.1544	-	NoDiff
LRR1	109.9	-0.3	0.1544	-	NoDiff
POLA2	91.6	0.6	0.1547	-	NoDiff
SMAD7	298.1	-0.3	0.1547	-	NoDiff
RPRD1A	660.9	-0.3	0.155	-	NoDiff
OLFML2A	1451.5	1.3	0.155	-	treat_UP
RNF24	2602.9	-0.4	0.1552	-	NoDiff
CD276	2505.6	0.3	0.1552	-	NoDiff
ACKR2	26.7	-1.3	0.1552	-	treat_DW
ACOX2	430.6	0.3	0.1552	-	NoDiff
FIGN	176.3	0.5	0.1552	-	NoDiff
FTSJ3	1291	-0.3	0.1553	-	NoDiff
SNRPB	786.1	-0.4	0.1557	-	NoDiff
MYBBP1A	795.1	-0.2	0.1557	-	NoDiff
TTC34	13.8	0.9	0.1557	-	NoDiff
TBXA2R	71.3	0.5	0.1559	-	NoDiff
ZNF584	209.4	-0.4	0.1559	-	NoDiff
BAALC	94.8	1.1	0.156	-	treat_UP
DAZAP1	994.7	-0.2	0.1562	-	NoDiff
SEMA6C	172.4	-0.5	0.1562	-	NoDiff
ZNF710-AS1	94.4	-0.6	0.1564	-	NoDiff
RPL26L1	293.2	-0.3	0.1565	-	NoDiff
SHBG	26.1	0.9	0.1565	-	NoDiff
ARL8B	2348	-0.2	0.1565	-	NoDiff
ETAA1	461.6	-0.2	0.1565	-	NoDiff
PTN	5673	0.6	0.1566	-	NoDiff
VPS26C	1686	-0.2	0.1568	-	NoDiff
SLBP	722.6	-0.2	0.1568	-	NoDiff
CARNS1	15.7	1.1	0.157	-	treat_UP
EML2	530.8	-0.3	0.1571	-	NoDiff
MATR3	5211.4	0.3	0.1572	-	NoDiff
GSTM2	1283.7	0.2	0.1575	-	NoDiff
HLA-E	10331.8	-0.3	0.1576	-	NoDiff
LINC00680	161.9	0.9	0.1576	-	NoDiff
TAF9	505	-0.4	0.1576	-	NoDiff
HSPD1P11	48.9	-0.9	0.1579	-	NoDiff
PANX1	718.9	-0.3	0.158	-	NoDiff
TMEM126B	485.1	0.3	0.1581	-	NoDiff
KCTD3	1576	0.2	0.1583	-	NoDiff
PPIL3	401.7	0.2	0.1584	-	NoDiff
LAMTOR5	899.1	-0.2	0.1588	-	NoDiff
ADCY1	354.4	2.3	0.1588	-	treat_UP
AL139352.1	10	1.9	0.1591	-	treat_UP
TMEM68	247.7	0.3	0.1593	-	NoDiff
ASRGL1	7.7	-1.3	0.1594	-	treat_DW
PPP2R1A	6045.2	-0.1	0.1596	-	NoDiff
MXRA5Y	42.9	0.9	0.1597	-	NoDiff
SHROOM2	68.6	-1.3	0.1599	-	treat_DW
GPR107	3311.7	-0.2	0.1599	-	NoDiff
C5orf24	1444	-0.2	0.1599	-	NoDiff
ZNF623	675	0.2	0.1599	-	NoDiff
MPZL1	5393.8	-0.2	0.1599	-	NoDiff
BECN1	1451.1	-0.1	0.1601	-	NoDiff
IVD	1233.5	-0.2	0.1602	-	NoDiff
AC138356.1	8.7	-1.7	0.1602	-	treat_DW
PTGS1	1527	-0.7	0.1603	-	NoDiff
ZNF668	284.4	-0.3	0.1604	-	NoDiff
EXOC8	399.4	-0.2	0.1611	-	NoDiff
AL355102.4	8.5	1.3	0.1612	-	treat_UP
MTA3	816.2	0.2	0.1613	-	NoDiff
CCL7	13.6	2.1	0.1614	-	treat_UP
DDHD1	980.7	0.2	0.1615	-	NoDiff
AL135818.1	9.3	1.4	0.1615	-	treat_UP
SEC14L2	239.4	-0.5	0.1618	-	NoDiff
PALMD	119.1	0.7	0.1619	-	NoDiff
ICOSLG	20.5	0.8	0.1621	-	NoDiff
GNPDA2	587.8	-0.3	0.1621	-	NoDiff
NCALD	30.8	1.1	0.1623	-	treat_UP
XDH	23.5	-1.2	0.1623	-	treat_DW
TRAPPC4	490	-0.2	0.1623	-	NoDiff
FOSL2	3081.6	-0.2	0.1624	-	NoDiff
CAPNS1	6635.2	-0.1	0.1624	-	NoDiff
PIGCP1	106.3	-0.3	0.1624	-	NoDiff
AC005944.1	139.3	-0.6	0.1624	-	NoDiff
KIAA0586	323.1	0.3	0.1627	-	NoDiff
BCL2	186.3	0.4	0.163	-	NoDiff
JDP2	1328.7	0.3	0.1631	-	NoDiff
TYW5	180.3	0.2	0.1632	-	NoDiff
COL16A1	3103.9	0.5	0.1634	-	NoDiff
RTEL1	266.9	0.4	0.1635	-	NoDiff
AC124068.1	43.3	-0.7	0.1635	-	NoDiff
CX3CL1	14.4	-1.5	0.1637	-	treat_DW
SNX25	436.7	-0.3	0.1638	-	NoDiff
LHCGR	14.9	-1.7	0.1638	-	treat_DW
RTL5	650.7	-0.5	0.1638	-	NoDiff
ZNF30	49.4	0.8	0.164	-	NoDiff
MYL9	16368.7	-0.5	0.1641	-	NoDiff
LINC01569	25.7	0.8	0.1641	-	NoDiff
AC097359.2	64	0.5	0.1641	-	NoDiff
ZNF282	528.4	-0.2	0.1642	-	NoDiff
BRMS1	496.1	-0.2	0.1644	-	NoDiff
PHTF2	1072.3	0.4	0.1648	-	NoDiff
ASL	466.9	-0.6	0.1648	-	NoDiff
GNAI1	530.4	-0.5	0.1649	-	NoDiff
APCDD1L	99.2	0.7	0.1651	-	NoDiff
TBC1D14	1200	0.1	0.1653	-	NoDiff
LACTB2	352.9	-0.5	0.1654	-	NoDiff
ADSSL1	146.7	0.6	0.1656	-	NoDiff
LCNL1	128.4	0.8	0.1656	-	NoDiff
AC007731.1	24.6	1	0.1656	-	treat_UP
TSPAN6	736.2	0.3	0.166	-	NoDiff
SNX11	248.3	-0.2	0.166	-	NoDiff
UNG	313	0.2	0.166	-	NoDiff
Z69733.1	12.1	-1.1	0.166	-	treat_DW
ZNF559-ZNF177	34	0.7	0.166	-	NoDiff
AC244033.2	26.3	1	0.166	-	treat_UP
GYG2	266.5	-0.3	0.1662	-	NoDiff
HNRNPLL	680.9	0.3	0.1663	-	NoDiff
CSPG4	1031.6	0.5	0.1663	-	NoDiff
TMEM14A	412.2	-0.4	0.1667	-	NoDiff
TRAPPC2	239.4	0.5	0.1667	-	NoDiff
MANBAL	1020.9	-0.2	0.1671	-	NoDiff
GOLGA8R	100.2	0.4	0.1674	-	NoDiff
SEPSECS	231.3	0.5	0.1677	-	NoDiff
FABP3	78.8	0.7	0.1677	-	NoDiff
IFITM2	2749.7	-0.2	0.1677	-	NoDiff
UBL5	1182.2	-0.2	0.1677	-	NoDiff
NSMCE1-DT	6.3	1.4	0.1679	-	treat_UP
DMAP1	416.3	0.3	0.1681	-	NoDiff
KIF28P	13.4	1.2	0.1683	-	treat_UP
AC046134.2	20.3	0.8	0.1685	-	NoDiff
EGLN3	75	1.2	0.1687	-	treat_UP
MAGEE1	79.3	0.4	0.169	-	NoDiff
ZNF528-AS1	113.6	0.5	0.1693	-	NoDiff
FYCO1	3998.8	0.3	0.1694	-	NoDiff
LENG8	3642.8	-0.3	0.1694	-	NoDiff
WRB	726.9	-0.3	0.1695	-	NoDiff
DNAJC25-GNG10	258.9	-0.3	0.1697	-	NoDiff
COPB1	4322.2	-0.1	0.17	-	NoDiff
SPATA18	800.6	0.5	0.17	-	NoDiff
MEAK7	460.8	-0.2	0.1701	-	NoDiff
CCDC184	23	-0.9	0.1701	-	NoDiff
ENTPD5	397.8	-0.2	0.1701	-	NoDiff
MBNL1-AS1	662	-0.5	0.1703	-	NoDiff
DRG2	545.7	-0.2	0.1705	-	NoDiff
AC115618.3	38.1	-0.6	0.1705	-	NoDiff
GOLGA8O	30.3	1.2	0.1706	-	treat_UP
HPD	50.4	-0.5	0.1707	-	NoDiff
HACD4	805.8	-0.3	0.1708	-	NoDiff
TERF1	642.2	0.2	0.171	-	NoDiff
PCDH1	13.5	1.5	0.171	-	treat_UP
AP000347.1	96.7	0.8	0.171	-	NoDiff
AC114546.3	23.6	-2.3	0.1711	-	treat_DW
GSS	620.1	0.3	0.1712	-	NoDiff
ASB8	545.9	0.3	0.1712	-	NoDiff
C8orf82	315.7	-0.4	0.1712	-	NoDiff
AC023908.3	29.8	0.7	0.1712	-	NoDiff
PRAL	72.1	0.6	0.1712	-	NoDiff
PBDC1	348.9	0.2	0.1713	-	NoDiff
PFN1	6275.7	-0.3	0.1713	-	NoDiff
TCTN1	837	0.3	0.1713	-	NoDiff
CLPTM1L	1503.7	-0.2	0.1715	-	NoDiff
TRIM14	205.2	0.5	0.1715	-	NoDiff
GPD2	755.1	-0.4	0.1715	-	NoDiff
STK17A	1049	0.5	0.1715	-	NoDiff
PRR3	221.2	0.3	0.1715	-	NoDiff
TP53INP1	1969.8	0.2	0.1716	-	NoDiff
VPS36	807.8	-0.2	0.1718	-	NoDiff
ZBTB11	509.5	0.2	0.1719	-	NoDiff
PDHX	478.3	0.2	0.1719	-	NoDiff
ZNF850	44.5	-1	0.1719	-	treat_DW
MRO	10.9	-1.2	0.1722	-	treat_DW
OTUB1	993.9	-0.1	0.1722	-	NoDiff
NAGK	1236.2	0.3	0.1723	-	NoDiff
TPRKB	138	0.3	0.1723	-	NoDiff
RAB6A	2645.3	-0.1	0.1723	-	NoDiff
FBXL6	203.8	-0.4	0.1723	-	NoDiff
SYPL1	1977.1	-0.2	0.1724	-	NoDiff
CASP8	339.7	0.3	0.1724	-	NoDiff
CHCHD6	105.6	0.3	0.1724	-	NoDiff
SLC9B2	393.3	-0.2	0.1724	-	NoDiff
ARF4	5146	-0.2	0.1724	-	NoDiff
SLC16A13	30.6	0.6	0.1724	-	NoDiff
DNER	8.8	-1.7	0.1724	-	treat_DW
TNS1	7498.6	0.2	0.1725	-	NoDiff
DHX35	329.8	-0.3	0.1725	-	NoDiff
PLEKHF1	562.6	-0.6	0.1729	-	NoDiff
FANK1	72.3	0.5	0.1729	-	NoDiff
TBC1D23	1240.2	-0.2	0.1731	-	NoDiff
TPMT	354.8	0.3	0.1731	-	NoDiff
GALNT2	5693.8	-0.2	0.1731	-	NoDiff
E2F4	941.3	-0.3	0.1731	-	NoDiff
PDCD6	1183.7	-0.2	0.1731	-	NoDiff
CCNE1	52.3	0.6	0.1732	-	NoDiff
GPX1	3802.5	-0.3	0.1732	-	NoDiff
AC027031.2	23.3	-0.7	0.1733	-	NoDiff
NKRF	157.5	-0.3	0.1734	-	NoDiff
DPF2	1068	0.1	0.1736	-	NoDiff
PRPSAP2	174.9	0.5	0.1736	-	NoDiff
HOXA3	161	0.7	0.1738	-	NoDiff
AMDHD2	496.7	0.5	0.1738	-	NoDiff
PPP3CC	365.1	-0.3	0.174	-	NoDiff
NOVA1	305.5	0.5	0.174	-	NoDiff
EIF3G	2028.8	-0.2	0.1744	-	NoDiff
AC138969.1	1778.9	-0.3	0.1744	-	NoDiff
PGA4	10.7	1.8	0.1744	-	treat_UP
AL118522.1	7.4	1.4	0.1744	-	treat_UP
PRXL2B	389.6	-0.2	0.1747	-	NoDiff
GBP4	60	0.5	0.1747	-	NoDiff
CADPS2	1191.2	-1.5	0.1748	-	treat_DW
PTPRS	3242.3	-0.5	0.1748	-	NoDiff
TNFAIP8	1350.6	-0.3	0.1748	-	NoDiff
P4HA2	3985.4	0.3	0.1749	-	NoDiff
SLC9A1	1119.7	0.2	0.1749	-	NoDiff
PROSER2	113.2	-0.6	0.1749	-	NoDiff
POLR3K	81.8	-0.3	0.1749	-	NoDiff
C9orf106	29.2	0.9	0.1749	-	NoDiff
MBD5	629.3	0.4	0.1749	-	NoDiff
FGFR1OP	267	0.3	0.1749	-	NoDiff
AC004835.1	20.6	0.7	0.1749	-	NoDiff
CHIC2	268.6	-0.3	0.1751	-	NoDiff
UBA5	832.6	0.2	0.1752	-	NoDiff
DCAF13	575.6	-0.3	0.1752	-	NoDiff
AC083799.1	41.5	-0.6	0.1753	-	NoDiff
MT-TE	61	-0.4	0.1753	-	NoDiff
CHKB-CPT1B	23.5	-0.9	0.1756	-	NoDiff
ASB2	54.5	-1.2	0.1758	-	treat_DW
NPM1	10263.2	0.1	0.176	-	NoDiff
CDKAL1	192.3	0.3	0.1761	-	NoDiff
ENTPD1-AS1	190.1	0.5	0.1761	-	NoDiff
LMAN1	3768.3	0.2	0.1765	-	NoDiff
LSM6	158.5	-0.3	0.1765	-	NoDiff
UBE2L3	1673.8	-0.1	0.1765	-	NoDiff
HTR2A	10.3	1.7	0.1766	-	treat_UP
ABRACL	165.6	-0.5	0.1766	-	NoDiff
PNRC2	1761.2	-0.4	0.1766	-	NoDiff
LXN	1733.3	0.9	0.1767	-	NoDiff
FUT8	1504.1	0.3	0.1768	-	NoDiff
TMEM147-AS1	160.3	-0.4	0.1771	-	NoDiff
AC234783.1	9.9	1.2	0.1776	-	treat_UP
NNT-AS1	402.1	0.2	0.1776	-	NoDiff
SPDL1	213.5	0.4	0.1777	-	NoDiff
PLEKHA5	1427.3	0.2	0.1777	-	NoDiff
AC245297.2	15.5	-0.9	0.1777	-	NoDiff
PUS7	171.8	-0.6	0.1778	-	NoDiff
SINHCAF	122.4	-0.5	0.1781	-	NoDiff
YES1	1244.4	0.2	0.1781	-	NoDiff
AGO4	656.1	-0.4	0.1783	-	NoDiff
PILRB	197.5	-0.4	0.1784	-	NoDiff
H3F3B	3439.2	0.2	0.1784	-	NoDiff
AC244021.1	6.7	2.1	0.1784	-	treat_UP
KIF3B	2317.2	-0.1	0.1785	-	NoDiff
TMEM155	404.9	-0.9	0.1785	-	NoDiff
ZNF605	479.6	0.4	0.1785	-	NoDiff
AC027329.1	16.4	0.8	0.1785	-	NoDiff
ERP29	2003.5	0.1	0.1786	-	NoDiff
TNFRSF10B	2486.7	0.3	0.1786	-	NoDiff
ZNF233	43.3	0.7	0.1787	-	NoDiff
DDX10	276.8	-0.3	0.1787	-	NoDiff
TNNC2	20.4	0.9	0.1791	-	NoDiff
CELF6	41.7	-0.8	0.1791	-	NoDiff
ZCCHC7	377.7	0.4	0.1791	-	NoDiff
LDHD	8.6	-1.2	0.1791	-	treat_DW
CCDC13	22.1	-0.7	0.1791	-	NoDiff
AC074212.1	55.9	0.8	0.1792	-	NoDiff
METTL16	657.5	0.3	0.1793	-	NoDiff
AC007920.2	151.9	-0.3	0.1793	-	NoDiff
ENPP2	466.5	0.9	0.1794	-	NoDiff
ZNF215	62	-0.6	0.1794	-	NoDiff
TCEA3	429.5	0.7	0.1795	-	NoDiff
ANTXR2	5683.9	-0.4	0.1796	-	NoDiff
TBC1D5	3286.9	0.2	0.1798	-	NoDiff
IER2	513.6	0.3	0.1799	-	NoDiff
PPA1	1441.3	0.3	0.1799	-	NoDiff
CCDC51	284.8	-0.4	0.18	-	NoDiff
LLPH	660.4	-0.3	0.1801	-	NoDiff
SEMA6B	31.8	0.8	0.1801	-	NoDiff
ANKRD45	20.3	1.2	0.1801	-	treat_UP
ZNF841	247.2	0.6	0.1801	-	NoDiff
AC034102.1	3824.5	-0.2	0.1805	-	NoDiff
ARMT1	621.2	-0.2	0.1805	-	NoDiff
GOLIM4	2571.7	0.3	0.1805	-	NoDiff
TNFSF12	725	-0.2	0.1805	-	NoDiff
KREMEN1	2297.9	0.3	0.1806	-	NoDiff
LRIG3	1972.4	0.3	0.1808	-	NoDiff
NFIX	10752.1	0.3	0.1809	-	NoDiff
CDAN1	317.6	0.2	0.1809	-	NoDiff
SDC4	5576.7	0.3	0.1813	-	NoDiff
AL022328.4	18.1	0.8	0.1813	-	NoDiff
KCNAB2	196	-0.4	0.1815	-	NoDiff
TBX2	3098	-0.3	0.1816	-	NoDiff
CARD16	93.7	0.5	0.1817	-	NoDiff
HELZ2	696.1	0.2	0.1818	-	NoDiff
EHBP1	4913.4	0.2	0.182	-	NoDiff
HERPUD2	803.4	-0.2	0.182	-	NoDiff
BCAP31	1964.5	-0.2	0.182	-	NoDiff
LRRFIP1	2074.6	-0.4	0.1821	-	NoDiff
PHLPP2	327.1	-0.4	0.1827	-	NoDiff
ECE1	7256.9	-0.2	0.1827	-	NoDiff
VPS11	1115.9	0.2	0.1827	-	NoDiff
FHIT	32.7	0.6	0.1827	-	NoDiff
PNMA6A	58.9	0.5	0.1827	-	NoDiff
HSPB2	146.4	-0.6	0.1828	-	NoDiff
KCND2	55.5	1.7	0.1828	-	treat_UP
CRAT	1595.4	-0.2	0.1831	-	NoDiff
ENGASE	350.5	0.4	0.1831	-	NoDiff
CCND2	3123.3	0.5	0.1834	-	NoDiff
MAP3K14-AS1	9.6	1.1	0.1834	-	treat_UP
TUSC2	332.2	-0.2	0.1835	-	NoDiff
RIN3	607.2	0.3	0.1837	-	NoDiff
MYRF	21.2	-0.9	0.1837	-	NoDiff
AEBP2	699	0.3	0.1837	-	NoDiff
WDR5	605.1	-0.2	0.1839	-	NoDiff
PET117	84.8	-0.4	0.1852	-	NoDiff
GPBP1	1067.9	0.1	0.1853	-	NoDiff
AC092338.1	796.5	-0.4	0.1854	-	NoDiff
LPP	4999.6	-0.5	0.1854	-	NoDiff
CYBC1	1021.8	0.3	0.1854	-	NoDiff
PTPN18	390.1	-0.4	0.1857	-	NoDiff
KLF2	91.2	0.6	0.1858	-	NoDiff
FAM129A	2099.8	0.6	0.1858	-	NoDiff
SLC39A7	3115.8	0.2	0.1859	-	NoDiff
COMT	2755.9	-0.2	0.1861	-	NoDiff
BRD2	3671.5	0.2	0.1861	-	NoDiff
TYRO3	469.7	0.4	0.1863	-	NoDiff
OTOGL	28.9	-1.3	0.1863	-	treat_DW
MAPK14	1271.2	-0.2	0.1864	-	NoDiff
H3F3A	2763.3	0.1	0.1864	-	NoDiff
GAB1	898.9	0.3	0.1866	-	NoDiff
FAM229B	278.1	0.2	0.1868	-	NoDiff
TXNDC12	809.8	-0.2	0.1874	-	NoDiff
CASP4	810.4	-0.1	0.1874	-	NoDiff
TONSL-AS1	20.4	0.8	0.1874	-	NoDiff
AFG3L2	819	-0.2	0.1878	-	NoDiff
SH3GLB1	3223.9	-0.3	0.1879	-	NoDiff
CATSPER2P1	24	0.8	0.1879	-	NoDiff
FLOT1	3283	-0.2	0.188	-	NoDiff
PGM5P4-AS1	147.9	0.6	0.1882	-	NoDiff
DDX24	3499.7	0.2	0.1883	-	NoDiff
FAM86HP	23.3	0.9	0.1883	-	NoDiff
ACP2	545.9	-0.3	0.1884	-	NoDiff
HOXB-AS1	55.2	-0.5	0.1884	-	NoDiff
AFAP1-AS1	7.5	1.2	0.1884	-	treat_UP
AC004156.1	305.6	-0.3	0.1887	-	NoDiff
ZBTB7B	407.1	0.3	0.1887	-	NoDiff
CCK	24.5	-1.2	0.1887	-	treat_DW
AP003119.3	26	-1.1	0.1888	-	treat_DW
WDR44	544	-0.2	0.189	-	NoDiff
CASTOR1	98.7	-0.4	0.189	-	NoDiff
ING4	497.6	0.3	0.1891	-	NoDiff
ARF3	3124.8	-0.1	0.1891	-	NoDiff
HAGHL	84	-0.4	0.1892	-	NoDiff
NKTR	1554.8	0.2	0.1892	-	NoDiff
BBS2	1045.7	0.3	0.1892	-	NoDiff
SEPT9	8378.6	0.4	0.1892	-	NoDiff
ZNF514	279.4	0.3	0.1893	-	NoDiff
COMMD2	543.5	-0.2	0.1897	-	NoDiff
ABCB7	309.1	0.2	0.1897	-	NoDiff
TMBIM4	1034.8	-0.3	0.1897	-	NoDiff
PPM1N	22.1	-1	0.1897	-	treat_DW
SRGAP2D	101.9	0.3	0.1897	-	NoDiff
DEDD2	235.3	0.2	0.19	-	NoDiff
FBXO25	501.3	0.2	0.1901	-	NoDiff
LONRF1	257.5	0.4	0.1902	-	NoDiff
WNT5A-AS1	43	0.9	0.1902	-	NoDiff
PCBP3	179	-1.7	0.1903	-	treat_DW
BICD2	996	-0.1	0.1905	-	NoDiff
CCDC151	11	1.1	0.1905	-	treat_UP
SSX2IP	609.5	0.5	0.1907	-	NoDiff
ARL6IP1	1508.2	-0.2	0.1909	-	NoDiff
WDR11	2045	-0.2	0.1911	-	NoDiff
DNM1L	1135.3	-0.2	0.1914	-	NoDiff
ZNF189	332.7	0.2	0.1914	-	NoDiff
PACS2	1554.7	-0.1	0.1914	-	NoDiff
CYP2B7P	16.1	0.9	0.1914	-	NoDiff
SMIM1	16.8	0.9	0.1915	-	NoDiff
AC096644.4	24.6	-0.7	0.1915	-	NoDiff
AK1	972.2	0.4	0.1917	-	NoDiff
ANKZF1	605.2	-0.3	0.1917	-	NoDiff
EIF4EBP1	283.2	0.2	0.1917	-	NoDiff
LINC00565	24.6	-1.7	0.1922	-	treat_DW
FLRT2	1029.6	0.5	0.1923	-	NoDiff
SLC16A7	1257.3	-0.3	0.1925	-	NoDiff
PIN1	642.2	-0.2	0.1925	-	NoDiff
C1orf35	146.3	-0.3	0.1925	-	NoDiff
LNCTAM34A	81.1	0.5	0.1925	-	NoDiff
XPO1	2620.1	0.2	0.1926	-	NoDiff
HIST1H2BD	117.4	0.4	0.1928	-	NoDiff
LINC01609	6.4	1.4	0.1928	-	treat_UP
YWHAG	3040.2	-0.1	0.1929	-	NoDiff
DNM1P47	300.3	0.7	0.1929	-	NoDiff
DFFA	950	0.2	0.1931	-	NoDiff
EMD	856.4	-0.2	0.1932	-	NoDiff
FGD5	29.1	1.2	0.1932	-	treat_UP
ATG13	1956.6	-0.2	0.1932	-	NoDiff
P3H3	1452.4	0.3	0.1934	-	NoDiff
STIM1	1409.8	-0.3	0.1934	-	NoDiff
DERA	476.3	-0.2	0.1935	-	NoDiff
WDFY2	244.6	0.3	0.1935	-	NoDiff
METTL15	311.2	0.3	0.1935	-	NoDiff
CALB2	26.7	0.9	0.1936	-	NoDiff
TMEM184C	1244.6	-0.2	0.1937	-	NoDiff
KMT5C	87.4	0.4	0.1938	-	NoDiff
RPS19BP1	634.7	-0.3	0.1938	-	NoDiff
SLC22A4	19	1	0.1938	-	treat_UP
SREK1IP1	507.3	-0.3	0.1942	-	NoDiff
NUDT4P2	253.3	-0.7	0.1942	-	NoDiff
SMARCE1	3009.4	0.2	0.1943	-	NoDiff
UBFD1	2052.4	0.2	0.1943	-	NoDiff
RALGPS1	110	0.6	0.1943	-	NoDiff
DPY19L4	1296	-0.2	0.1943	-	NoDiff
LYNX1	1114.4	0.5	0.1943	-	NoDiff
AC093525.4	13.4	0.9	0.1943	-	NoDiff
SALL4	13.6	1.4	0.1945	-	treat_UP
CAPRIN1	5844.9	0.2	0.1945	-	NoDiff
SAP130	636.5	0.2	0.1945	-	NoDiff
FOXQ1	133.4	0.5	0.1945	-	NoDiff
CCDC186	476.8	0.3	0.1945	-	NoDiff
AKR1B10	15.6	1.1	0.1945	-	treat_UP
AC027307.2	126.4	-0.4	0.1945	-	NoDiff
ACACA	1268.6	0.3	0.1945	-	NoDiff
MRPL48	184.5	0.3	0.1946	-	NoDiff
RBM3	3490.9	-0.3	0.1947	-	NoDiff
ABCC4	1308.8	-0.5	0.1947	-	NoDiff
AL117327.1	7.5	-1.3	0.1947	-	treat_DW
ZNF382	92.9	0.5	0.1948	-	NoDiff
RNF103	926.5	-0.3	0.1948	-	NoDiff
ERVW-1	59.7	0.5	0.1948	-	NoDiff
AC104794.2	76.2	0.7	0.1948	-	NoDiff
CYLD	1126.6	0.2	0.195	-	NoDiff
KCNK15-AS1	13.1	1	0.195	-	treat_UP
Z84485.1	14.5	0.9	0.195	-	NoDiff
TMEM116	160	0.4	0.1951	-	NoDiff
SRSF9	1363.4	-0.2	0.1953	-	NoDiff
PRAF2	638.5	0.2	0.1953	-	NoDiff
FAM86EP	50.9	0.7	0.1953	-	NoDiff
THG1L	229.8	0.3	0.1955	-	NoDiff
KAT7	725.7	0.1	0.1955	-	NoDiff
SLC27A6	11.3	-1.6	0.1956	-	treat_DW
APOLD1	65.2	0.8	0.1961	-	NoDiff
OVCH1	10.2	-1.2	0.1961	-	treat_DW
VCAN	9290.2	0.2	0.1962	-	NoDiff
RAB1A	3356.6	-0.2	0.1962	-	NoDiff
SMIM8	109.4	0.3	0.1963	-	NoDiff
TTLL11	113.8	0.5	0.1963	-	NoDiff
AC006001.3	349.8	-0.2	0.1963	-	NoDiff
DRAP1	1268.8	0.2	0.1964	-	NoDiff
OLA1	946.9	0.1	0.1965	-	NoDiff
FAM13C	153.2	1	0.1965	-	treat_UP
PEX10	291.6	0.3	0.1965	-	NoDiff
FAM227B	47.3	0.5	0.1965	-	NoDiff
PRDX2	1154	0.2	0.1965	-	NoDiff
SETD3	929.5	-0.2	0.1965	-	NoDiff
PCGF2	782.7	0.2	0.1965	-	NoDiff
FBXL20	527.9	0.2	0.1967	-	NoDiff
EEF1A1	257339	0.2	0.1967	-	NoDiff
GPS1	1439.2	-0.1	0.1971	-	NoDiff
FAM86B1	156.9	0.4	0.1971	-	NoDiff
GPR17	15	-1.3	0.1972	-	treat_DW
CLIP4	1801.2	-0.3	0.1974	-	NoDiff
MAGEH1	386.4	0.2	0.1974	-	NoDiff
TMEM267	185.6	0.4	0.1975	-	NoDiff
BTBD9	494.8	-0.2	0.1975	-	NoDiff
ATG2A	771.1	-0.2	0.1978	-	NoDiff
CPLANE2	65.3	-0.5	0.1978	-	NoDiff
MTMR7	29.5	-0.6	0.1979	-	NoDiff
ELP1	947.1	0.2	0.1979	-	NoDiff
USP43	6.8	-1.2	0.1979	-	treat_DW
ZBTB21	288.7	-0.5	0.1979	-	NoDiff
MED18	239	-0.2	0.198	-	NoDiff
AL354920.1	31.4	0.6	0.198	-	NoDiff
GYS1	1696.2	-0.6	0.1981	-	NoDiff
SUMO2	2639	0.1	0.1983	-	NoDiff
AL021707.2	54.2	0.5	0.1983	-	NoDiff
GINM1	2373.9	-0.3	0.1985	-	NoDiff
